ts_s,temp_C_raw,temp_C_filt,moist_pct_raw,moist_pct_filt,press_kPa_raw,press_kPa_filt,vib_raw,vib_filt,fsm_state,heater_en,fan_pwm,valve,alarms_mask,fifo_occ
205.3,45.6953125,45.65234375,29.29296875,24.48046875,108.9453125,110.91015625,3.65625,3.921875,2,1,200,0,0x0000,256
205.4,45.66015625,45.66796875,29.71875,24.484375,108.9453125,110.90234375,3.61328125,3.91015625,2,1,200,0,0x0000,256
205.5,45.6015625,45.64453125,29.41796875,24.47265625,108.86328125,110.89453125,3.63671875,3.90625,2,1,200,0,0x0000,256
205.6,45.75,45.66015625,29.07421875,25.6953125,109.11328125,110.42578125,3.69140625,3.84375,2,1,200,1,0x0000,256
205.7,45.6171875,45.6484375,19.42578125,25.65625,112.921875,110.4296875,4.1171875,3.8359375,2,1,200,1,0x0000,256
205.8,45.74609375,45.65625,19.32421875,25.58984375,112.7578125,110.421875,4.1875,3.8359375,2,1,200,1,0x0000,256
205.9,45.671875,45.65234375,19.546875,25.69140625,112.796875,110.3984375,4.15234375,3.83984375,2,1,200,1,0x0000,256
206.0,45.5625,45.66015625,19.25390625,24.37890625,112.80078125,110.890625,4.15625,3.8984375,2,1,200,0,0x0000,256
206.1,45.7421875,45.66796875,29.30078125,24.3828125,108.69140625,110.859375,3.703125,3.90625,2,1,200,0,0x0000,256
206.2,45.83203125,45.6875,29.2109375,24.31640625,108.9921875,110.8671875,3.66015625,3.91015625,2,1,200,0,0x0000,256
206.3,45.83203125,45.71875,29.17578125,24.2890625,108.9609375,110.87890625,3.66015625,3.9140625,2,1,200,0,0x0000,256
206.4,45.59375,45.69921875,29.390625,24.328125,108.87109375,110.84765625,3.6171875,3.90625,2,1,200,0,0x0000,256
206.5,45.69921875,45.70703125,29.2734375,25.55859375,108.9140625,110.34765625,3.609375,3.83984375,2,1,200,1,0x0000,256
206.6,45.90625,45.7265625,19.2578125,25.55078125,112.91796875,110.3671875,4.1171875,3.83203125,2,1,200,1,0x0000,256
206.7,45.78125,45.7421875,18.69921875,25.4453125,112.80859375,110.3671875,4.1953125,3.83984375,2,1,200,1,0x0000,256
206.8,45.71484375,45.76171875,19.1328125,25.4296875,112.68359375,110.3515625,4.171875,3.83984375,2,1,200,1,0x0000,256
206.9,45.65234375,45.75,19.56640625,24.2109375,112.76171875,110.86328125,4.1875,3.90234375,2,1,200,0,0x0000,256
207.0,45.65234375,45.7265625,28.93359375,24.17578125,108.8984375,110.8515625,3.65234375,3.8984375,2,1,200,0,0x0000,256
207.1,46.00390625,45.75,30.078125,24.2890625,108.984375,110.8515625,3.68359375,3.90234375,2,1,200,0,0x0000,256
207.2,45.734375,45.765625,29.671875,24.32421875,108.9296875,110.859375,3.64453125,3.90625,2,1,200,0,0x0000,256
207.3,45.41015625,45.73046875,29.328125,24.33203125,108.9453125,110.86328125,3.59765625,3.90625,2,1,200,0,0x0000,256
207.4,45.7578125,45.7109375,29.38671875,25.59765625,109.02734375,110.37890625,3.66796875,3.84765625,2,1,200,1,0x0000,256
207.5,45.51953125,45.6796875,19.28515625,25.671875,112.90234375,110.390625,4.15234375,3.84375,2,1,200,1,0x0000,256
207.6,45.53515625,45.65625,19.578125,25.7265625,112.9375,110.421875,4.16796875,3.84375,2,1,200,1,0x0000,256
207.7,45.671875,45.66015625,19.6875,25.7421875,112.890625,110.4375,4.203125,3.84375,2,1,200,1,0x0000,256
207.8,45.609375,45.65234375,19.66796875,24.58203125,112.83203125,110.9296875,4.33203125,3.9296875,2,1,200,0,0x0000,256
207.9,45.8359375,45.6328125,29.3125,24.48828125,108.87890625,110.91796875,3.65234375,3.92578125,2,1,200,0,0x0000,256
208.0,45.5,45.6015625,29.1953125,24.4296875,108.82421875,110.90234375,3.6796875,3.9296875,2,1,200,0,0x0000,256
208.1,45.71875,45.640625,29.375,24.43359375,108.69140625,110.87109375,3.7578125,3.94921875,2,1,200,0,0x0000,256
208.2,45.66796875,45.62890625,29.3203125,24.42578125,108.84375,110.84765625,3.640625,3.9453125,2,1,200,0,0x0000,256
208.3,45.82421875,45.66796875,29.1953125,25.6640625,108.9921875,110.359375,3.6796875,3.88671875,2,1,200,1,0x0000,256
208.4,45.609375,45.6796875,19.1484375,25.609375,112.94140625,110.359375,4.2109375,3.89453125,2,1,200,1,0x0000,256
208.5,45.578125,45.66796875,20.0234375,25.65234375,112.7734375,110.34375,4.1484375,3.88671875,2,1,200,1,0x0000,256
208.6,45.5859375,45.6640625,19.171875,25.58984375,112.82421875,110.34375,4.234375,3.875,2,1,200,1,0x0000,256
208.7,45.57421875,45.62890625,19.84765625,24.40625,112.875,110.84375,4.171875,3.9375,2,1,200,0,0x0000,256
208.8,45.6171875,45.64453125,29.84765625,24.48828125,108.94140625,110.859375,3.6484375,3.93359375,2,1,200,0,0x0000,256
208.9,45.546875,45.625,29.62109375,24.51953125,108.8828125,110.8828125,3.6484375,3.921875,2,1,200,0,0x0000,256
209.0,45.6328125,45.62109375,29.47265625,24.5390625,108.78515625,110.875,3.72265625,3.9296875,2,1,200,0,0x0000,256
209.1,45.6640625,45.59765625,29.05859375,24.5234375,108.82421875,110.85546875,3.6484375,3.92578125,2,1,200,0,0x0000,256
209.2,45.58203125,45.59765625,29.7890625,25.8515625,108.8984375,110.34765625,3.69921875,3.86328125,2,1,200,1,0x0000,256
209.3,45.54296875,45.58984375,19.5703125,25.796875,112.765625,110.34765625,4.12890625,3.859375,2,1,200,1,0x0000,256
209.4,45.65234375,45.6015625,19.43359375,25.828125,112.89453125,110.35546875,4.140625,3.84765625,2,1,200,1,0x0000,256
209.5,45.515625,45.59375,19.32421875,25.76171875,112.84765625,110.3515625,4.19921875,3.8515625,2,1,200,1,0x0000,256
209.6,45.57421875,45.5859375,19.28125,24.44140625,112.91015625,110.84765625,4.2109375,3.921875,2,1,200,0,0x0000,256
209.7,45.83203125,45.62109375,29.59375,24.4375,108.78515625,110.8359375,3.6875,3.9296875,2,1,200,0,0x0000,256
209.8,45.63671875,45.625,29.01953125,24.3828125,108.91015625,110.8515625,3.7109375,3.92578125,2,1,200,0,0x0000,256
209.9,45.59375,45.61328125,28.89453125,24.36328125,108.9765625,110.87109375,3.65625,3.92578125,2,1,200,0,0x0000,256
210.0,45.5859375,45.61328125,29.32421875,24.3046875,108.94140625,110.87890625,3.69921875,3.92578125,2,1,200,0,0x0000,256
210.1,45.8046875,45.6484375,29.39453125,25.53125,108.9296875,110.3984375,3.6796875,3.87109375,2,1,200,1,0x0000,256
210.2,45.59375,45.640625,19.125,25.4921875,112.88671875,110.3984375,4.20703125,3.87890625,2,1,200,1,0x0000,256
210.3,45.59375,45.6484375,19.03515625,25.45703125,112.953125,110.41015625,4.1953125,3.87890625,2,1,200,1,0x0000,256
210.4,45.59765625,45.65234375,19.12890625,25.4375,112.99609375,110.421875,4.1875,3.875,2,1,200,1,0x0000,256
210.5,45.65234375,45.62890625,19.31640625,24.15234375,113.046875,110.953125,4.26171875,3.94921875,2,1,200,0,0x0000,256
210.6,45.7109375,45.640625,29.171875,24.171875,108.7578125,110.93359375,3.7421875,3.953125,2,1,200,0,0x0000,256
210.7,45.77734375,45.6640625,29.34765625,24.23046875,108.8125,110.9140625,3.765625,3.96484375,2,1,200,0,0x0000,256
210.8,45.53125,45.65625,29.33984375,24.23046875,108.8671875,110.90625,3.7734375,3.9765625,2,1,200,0,0x0000,256
210.9,45.66015625,45.63671875,29.72265625,24.2734375,108.765625,110.8828125,3.71875,3.98046875,2,1,200,0,0x0000,256
211.0,45.703125,45.65234375,30.23828125,25.66015625,108.828125,110.375,3.76171875,3.92578125,2,1,200,1,0x0000,256
211.1,45.5078125,45.640625,19.39453125,25.70703125,112.609375,110.33203125,4.25,3.9296875,2,1,200,1,0x0000,256
211.2,45.59765625,45.640625,20.13671875,25.83203125,112.66015625,110.29296875,4.17578125,3.9296875,2,1,200,1,0x0000,256
211.3,45.734375,45.65234375,19.39453125,25.83984375,112.8515625,110.265625,4.203125,3.921875,2,1,200,1,0x0000,256
211.4,45.49609375,45.625,19.04296875,24.57421875,112.8515625,110.77734375,4.28515625,3.98828125,2,1,200,0,0x0000,256
211.5,45.55859375,45.59765625,29.33203125,24.57421875,108.81640625,110.78125,3.76953125,3.9921875,2,1,200,0,0x0000,256
211.6,45.78515625,45.62890625,29.296875,24.56640625,108.71484375,110.76171875,3.74609375,3.98828125,2,1,200,0,0x0000,256
211.7,45.90234375,45.66015625,29.6015625,24.5546875,108.84765625,110.76953125,3.74609375,3.9921875,2,1,200,0,0x0000,256
211.8,45.45703125,45.62890625,29.87890625,24.5078125,108.73046875,110.7578125,3.75390625,3.98828125,2,1,200,0,0x0000,256
211.9,45.46875,45.625,29.4453125,25.765625,108.7421875,110.2734375,3.66015625,3.9140625,2,1,200,1,0x0000,256
212.0,45.51171875,45.61328125,20.00390625,25.74609375,112.90234375,110.3046875,4.2421875,3.92578125,2,1,200,1,0x0000,256
212.1,45.58203125,45.59375,19.19921875,25.72265625,112.8125,110.30078125,4.2734375,3.93359375,2,1,200,1,0x0000,256
212.2,45.7890625,45.62890625,19.28515625,25.75390625,112.953125,110.3125,4.30078125,3.93359375,2,1,200,1,0x0000,256
212.3,45.640625,45.640625,19.01171875,24.46484375,112.90625,110.82421875,4.16796875,3.984375,2,1,200,0,0x0000,256
212.4,45.55859375,45.61328125,29.09765625,24.4375,108.83203125,110.83984375,3.78515625,3.98828125,2,1,200,0,0x0000,256
212.5,45.58984375,45.57421875,29.42578125,24.41796875,108.87109375,110.84375,3.79296875,3.99609375,2,1,200,0,0x0000,256
212.6,45.54296875,45.58203125,30.0234375,24.43359375,108.8046875,110.8515625,3.7890625,4.0,2,1,200,0,0x0000,256
212.7,45.3515625,45.5703125,29.265625,24.4140625,108.83203125,110.86328125,3.78515625,4.015625,2,1,200,0,0x0000,256
212.8,45.40234375,45.5546875,29.6796875,25.62109375,108.78515625,110.34765625,3.76171875,3.95703125,2,1,200,1,0x0000,256
212.9,45.76953125,45.578125,19.59765625,25.671875,112.7890625,110.34375,4.265625,3.953125,2,1,200,1,0x0000,256
213.0,45.5859375,45.5546875,19.27734375,25.671875,112.796875,110.32421875,4.2578125,3.94921875,2,1,200,1,0x0000,256
213.1,45.66015625,45.5546875,19.05859375,25.67578125,112.78125,110.30859375,4.3125,3.96875,2,1,200,1,0x0000,256
213.2,45.64453125,45.56640625,19.2421875,24.4453125,112.62890625,110.78515625,4.28125,4.02734375,2,1,200,0,0x0000,256
213.3,45.44921875,45.55078125,28.984375,24.390625,108.84765625,110.78125,3.83203125,4.03515625,2,1,200,0,0x0000,256
213.4,45.57421875,45.5546875,29.63671875,24.33984375,108.78515625,110.77734375,3.765625,4.03125,2,1,200,0,0x0000,256
213.5,45.5859375,45.58203125,29.32421875,24.34765625,108.83203125,110.77734375,3.7421875,4.02734375,2,1,200,0,0x0000,256
213.6,45.5703125,45.6015625,29.82421875,24.3671875,108.6953125,110.76953125,3.85546875,4.0390625,2,1,200,0,0x0000,256
213.7,45.671875,45.58984375,29.578125,25.61328125,108.78125,110.265625,3.71875,3.96875,2,1,200,1,0x0000,256
213.8,45.48046875,45.578125,18.80078125,25.5546875,112.73828125,110.2578125,4.26171875,3.96875,2,1,200,1,0x0000,256
213.9,45.81640625,45.59765625,19.52734375,25.61328125,112.6328125,110.2421875,4.36328125,3.9765625,2,1,200,1,0x0000,256
214.0,45.52734375,45.58203125,19.703125,25.671875,112.74609375,110.25390625,4.23046875,3.96875,2,1,200,1,0x0000,256
214.1,45.37109375,45.57421875,20.3046875,24.5859375,112.77734375,110.74609375,4.23828125,4.01953125,2,1,200,0,0x0000,256
214.2,45.69140625,45.5859375,29.12890625,24.5234375,108.71875,110.73828125,3.7265625,4.015625,2,1,200,0,0x0000,256
214.3,45.49609375,45.578125,28.6953125,24.4453125,108.88671875,110.74609375,3.77734375,4.01953125,2,1,200,0,0x0000,256
214.4,45.875,45.61328125,29.8203125,24.44140625,108.68359375,110.7421875,3.72265625,4.00390625,2,1,200,0,0x0000,256
214.5,45.26953125,45.5625,29.71484375,24.4609375,108.75,110.73828125,3.72265625,4.00390625,2,1,200,0,0x0000,256
214.6,45.4921875,45.56640625,29.78515625,25.83203125,108.6484375,110.23046875,3.78125,3.9453125,2,1,200,1,0x0000,256
214.7,45.50390625,45.52734375,19.390625,25.81640625,112.80859375,110.25,4.2578125,3.9296875,2,1,200,1,0x0000,256
214.8,45.5546875,45.53125,19.5703125,25.80078125,112.72265625,110.24609375,4.25,3.93359375,2,1,200,1,0x0000,256
214.9,45.5625,45.5546875,19.3125,25.67578125,112.7109375,110.23828125,4.2421875,3.93359375,2,1,200,1,0x0000,256
215.0,45.48046875,45.52734375,19.5078125,24.47265625,112.76953125,110.74609375,4.27734375,4.00390625,2,1,200,0,0x0000,256
215.1,45.49609375,45.52734375,29.41796875,24.5625,108.7578125,110.73046875,3.82421875,4.0078125,2,1,200,0,0x0000,256
215.2,45.390625,45.46875,29.16015625,24.48046875,108.890625,110.75390625,3.78515625,4.015625,2,1,200,0,0x0000,256
215.3,45.5234375,45.5,29.25,24.421875,108.69921875,110.75,3.7578125,4.01953125,2,1,200,0,0x0000,256
215.4,45.39453125,45.48828125,29.2109375,24.3515625,108.6953125,110.75390625,3.78125,4.01953125,2,1,200,0,0x0000,256
215.5,45.44140625,45.48046875,29.1875,25.57421875,108.80078125,110.25390625,3.71484375,3.953125,2,1,200,1,0x0000,256
215.6,45.66015625,45.4921875,19.48046875,25.5625,112.7578125,110.2578125,4.2421875,3.953125,2,1,200,1,0x0000,256
215.7,45.19921875,45.4453125,18.66015625,25.484375,112.71484375,110.2578125,4.28125,3.95703125,2,1,200,1,0x0000,256
215.8,45.30078125,45.42578125,19.74609375,25.51171875,112.78125,110.26171875,4.203125,3.9453125,2,1,200,1,0x0000,256
215.9,45.4453125,45.41796875,19.3125,24.25,112.7109375,110.75390625,4.2578125,4.0,2,1,200,0,0x0000,256
216.0,45.57421875,45.44140625,28.71875,24.1953125,108.81640625,110.74609375,3.76171875,4.0,2,1,200,0,0x0000,256
216.1,45.5546875,45.4453125,29.546875,24.23046875,108.7265625,110.75,3.74609375,3.99609375,2,1,200,0,0x0000,256
216.2,45.47265625,45.453125,28.99609375,24.203125,108.82421875,110.765625,3.7421875,3.9921875,2,1,200,0,0x0000,256
216.3,45.4453125,45.453125,29.58203125,24.25390625,108.7578125,110.7578125,3.75390625,3.99609375,2,1,200,0,0x0000,256
216.4,45.3203125,45.4140625,29.640625,25.5234375,108.74609375,110.2578125,3.75,3.93359375,2,1,200,1,0x0000,256
216.5,45.5234375,45.453125,19.765625,25.66015625,112.640625,110.25,4.2109375,3.92578125,2,1,200,1,0x0000,256
216.6,45.27734375,45.44921875,19.30859375,25.60546875,112.6875,110.23828125,4.2734375,3.93359375,2,1,200,1,0x0000,256
216.7,45.3515625,45.4375,19.7109375,25.65625,112.890625,110.2578125,4.24609375,3.93359375,2,1,200,1,0x0000,256
216.8,45.5703125,45.4375,19.87890625,24.55078125,112.60546875,110.734375,4.16796875,3.984375,2,1,200,0,0x0000,256
216.9,45.5390625,45.4375,29.7578125,24.578125,108.56640625,110.71484375,3.7734375,3.98828125,2,1,200,0,0x0000,256
217.0,45.4921875,45.4375,29.84765625,24.68359375,108.625,110.6875,3.6796875,3.98046875,2,1,200,0,0x0000,256
217.1,45.390625,45.4296875,29.390625,24.66015625,108.77734375,110.69140625,3.7578125,3.98046875,2,1,200,0,0x0000,256
217.2,45.4453125,45.4453125,29.390625,24.62890625,108.64453125,110.6796875,3.8046875,3.98828125,2,1,200,0,0x0000,256
217.3,45.28125,45.41796875,28.90625,25.7734375,108.7265625,110.1875,3.66015625,3.91796875,2,1,200,1,0x0000,256
217.4,45.546875,45.44921875,19.796875,25.83203125,112.81640625,110.203125,4.24609375,3.9140625,2,1,200,1,0x0000,256
217.5,45.3359375,45.44921875,20.1875,25.89453125,112.84375,110.19921875,4.21875,3.91015625,2,1,200,1,0x0000,256
217.6,45.40625,45.4296875,20.03125,25.91015625,112.66796875,110.20703125,4.20703125,3.91796875,2,1,200,1,0x0000,256
217.7,45.30859375,45.3984375,19.28515625,24.6015625,112.74609375,110.73046875,4.15625,3.96484375,2,1,200,0,0x0000,256
217.8,45.35546875,45.3828125,29.6640625,24.578125,108.84375,110.7578125,3.72265625,3.96875,2,1,200,0,0x0000,256
217.9,45.65625,45.4140625,29.38671875,24.578125,108.78125,110.7578125,3.65234375,3.95703125,2,1,200,0,0x0000,256
218.0,45.359375,45.40625,29.3671875,24.578125,108.64453125,110.7578125,3.70703125,3.9453125,2,1,200,0,0x0000,256
218.1,45.6171875,45.4453125,29.69140625,24.67578125,108.5625,110.73828125,3.65234375,3.9453125,2,1,200,0,0x0000,256
218.2,45.6953125,45.46484375,29.80859375,25.92578125,108.6875,110.21875,3.73046875,3.87890625,2,1,200,1,0x0000,256
218.3,45.16015625,45.44140625,19.83203125,25.8828125,112.57421875,110.1875,4.12109375,3.8671875,2,1,200,1,0x0000,256
218.4,45.4453125,45.44921875,19.3984375,25.80078125,112.5546875,110.171875,4.23046875,3.87109375,2,1,200,1,0x0000,256
218.5,45.57421875,45.48046875,19.4375,25.8203125,112.578125,110.15234375,4.17578125,3.87109375,2,1,200,1,0x0000,256
218.6,45.33203125,45.4765625,20.02734375,24.6171875,112.69140625,110.6328125,4.1953125,3.9296875,2,1,200,0,0x0000,256
218.7,45.328125,45.4375,29.109375,24.58203125,108.80859375,110.63671875,3.6328125,3.9296875,2,1,200,0,0x0000,256
218.8,45.453125,45.44921875,28.8671875,24.51953125,108.55078125,110.625,3.640625,3.921875,2,1,200,0,0x0000,256
218.9,45.28125,45.40625,30.0859375,24.5703125,108.71875,110.64453125,3.6640625,3.921875,2,1,200,0,0x0000,256
219.0,45.19140625,45.34375,29.75390625,24.5625,108.72265625,110.6484375,3.6171875,3.90625,2,1,200,0,0x0000,256
219.1,45.42578125,45.37890625,29.61328125,25.78515625,108.59765625,110.15234375,3.74609375,3.859375,2,1,200,1,0x0000,256
219.2,45.42578125,45.375,19.703125,25.82421875,112.69921875,110.16796875,4.203125,3.859375,2,1,200,1,0x0000,256
219.3,45.57421875,45.375,19.19921875,25.79296875,112.671875,110.1796875,4.16015625,3.85546875,2,1,200,1,0x0000,256
219.4,45.3828125,45.3828125,19.7578125,25.7578125,112.6484375,110.17578125,4.09375,3.84375,2,1,200,1,0x0000,256
219.5,45.5859375,45.4140625,19.42578125,24.55078125,112.66015625,110.65625,4.15625,3.91015625,2,1,200,0,0x0000,256
219.6,45.5625,45.42578125,29.609375,24.640625,108.59765625,110.6640625,3.7265625,3.91796875,2,1,200,0,0x0000,256
219.7,45.55078125,45.4609375,29.7421875,24.59765625,108.4765625,110.6328125,3.64453125,3.91796875,2,1,200,0,0x0000,256
219.8,45.125,45.453125,29.25390625,24.53515625,108.66015625,110.625,3.703125,3.92578125,2,1,200,0,0x0000,256
219.9,45.3828125,45.4453125,29.9609375,24.578125,108.74609375,110.64453125,3.65234375,3.9140625,2,1,200,0,0x0000,256
220.0,45.38671875,45.44140625,29.14453125,25.76171875,108.69140625,110.140625,3.640625,3.84375,2,1,200,1,0x0000,256
220.1,45.62890625,45.44921875,19.65234375,25.81640625,112.609375,110.1328125,4.19140625,3.84765625,2,1,200,1,0x0000,256
220.2,45.484375,45.4609375,19.265625,25.75390625,112.62109375,110.1328125,4.12890625,3.85546875,2,1,200,1,0x0000,256
220.3,45.10546875,45.40234375,19.6875,25.7890625,112.67578125,110.1328125,4.25,3.8671875,2,1,200,1,0x0000,256
220.4,45.375,45.37890625,19.74609375,24.5546875,112.640625,110.63671875,4.18359375,3.921875,2,1,200,0,0x0000,256
220.5,45.328125,45.3515625,29.6953125,24.55078125,108.796875,110.6796875,3.66796875,3.92578125,2,1,200,0,0x0000,256
220.6,45.45703125,45.390625,29.67578125,24.6015625,108.70703125,110.68359375,3.66015625,3.921875,2,1,200,0,0x0000,256
220.7,45.43359375,45.3984375,29.734375,24.57421875,108.73828125,110.68359375,3.64453125,3.91796875,2,1,200,0,0x0000,256
220.8,45.28515625,45.38671875,29.2578125,24.5859375,108.61328125,110.671875,3.61328125,3.9140625,2,1,200,0,0x0000,256
220.9,45.28515625,45.34375,29.46484375,25.8125,108.671875,110.1796875,3.62890625,3.84375,2,1,200,1,0x0000,256
221.0,45.56640625,45.3515625,19.8359375,25.88671875,112.8046875,110.203125,4.078125,3.83984375,2,1,200,1,0x0000,256
221.1,45.33203125,45.3828125,19.328125,25.83984375,112.68359375,110.20703125,4.16796875,3.828125,2,1,200,1,0x0000,256
221.2,45.3359375,45.375,19.58984375,25.8203125,112.65625,110.20703125,4.20703125,3.83203125,2,1,200,1,0x0000,256
221.3,45.3984375,45.38671875,18.6953125,24.4453125,112.6953125,110.6953125,4.10546875,3.88671875,2,1,200,0,0x0000,256
221.4,45.16796875,45.34765625,30.09765625,24.5,108.53125,110.671875,3.60546875,3.87890625,2,1,200,0,0x0000,256
221.5,45.35546875,45.33984375,29.2890625,24.44140625,108.7265625,110.671875,3.6640625,3.8828125,2,1,200,0,0x0000,256
221.6,45.38671875,45.3515625,29.79296875,24.51171875,108.78515625,110.69140625,3.69921875,3.89453125,2,1,200,0,0x0000,256
221.7,45.32421875,45.35546875,29.87890625,24.5625,108.578125,110.6796875,3.6953125,3.90234375,2,1,200,0,0x0000,256
221.8,45.0390625,45.2890625,29.921875,25.82421875,108.73828125,110.171875,3.67578125,3.8515625,2,1,200,1,0x0000,256
221.9,45.1953125,45.2734375,19.55078125,25.8515625,112.4375,110.140625,4.1875,3.8515625,2,1,200,1,0x0000,256
222.0,45.3828125,45.28125,19.5390625,25.84375,112.62109375,110.13671875,4.1484375,3.84765625,2,1,200,1,0x0000,256
222.1,45.265625,45.26171875,19.33984375,25.92578125,112.76171875,110.14453125,4.125,3.84765625,2,1,200,1,0x0000,256
222.2,45.00390625,45.2421875,19.64453125,24.6171875,112.61328125,110.65625,4.16796875,3.91796875,2,1,200,0,0x0000,256
222.3,45.3828125,45.24609375,29.2421875,24.61328125,108.68359375,110.65234375,3.65625,3.91796875,2,1,200,0,0x0000,256
222.4,45.33984375,45.23828125,30.1484375,24.65625,108.8515625,110.66015625,3.6484375,3.91015625,2,1,200,0,0x0000,256
222.5,45.29296875,45.234375,30.0078125,24.671875,108.55078125,110.65625,3.65625,3.90625,2,1,200,0,0x0000,256
222.6,45.08203125,45.2421875,29.26171875,24.58984375,108.625,110.640625,3.62109375,3.8984375,2,1,200,0,0x0000,256
222.7,45.27734375,45.25,29.671875,25.85546875,108.65234375,110.16796875,3.6953125,3.83984375,2,1,200,1,0x0000,256
